session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
ay89kzzw,256,51hkp618,13,questionnaire,Demographics,1669859916,1,0,0
ay89kzzw,244,uum702ee,3,feed,C_Tweets,1669859917,1,0,0
ay89kzzw,265,o8zurlv4,9,questionnaire,Persuasion,1669859917,1,0,0
ay89kzzw,245,gu2dm4tu,5,questionnaire,Brand_Clarity,1669859918,1,0,0
ay89kzzw,267,7ufarv7c,2,feed,B_Instructions,1669859921,1,0,0
ay89kzzw,270,rs8ezd0w,2,feed,B_Instructions,1669859923,1,0,0
ay89kzzw,245,gu2dm4tu,6,questionnaire,Prestige,1669859924,1,0,0
ay89kzzw,216,8v06z80n,10,questionnaire,Pollution,1669859924,1,0,0
ay89kzzw,265,o8zurlv4,10,questionnaire,Pollution,1669859926,1,0,0
ay89kzzw,261,ddae1gvj,4,questionnaire,Brand_Equity,1669859927,1,0,0
ay89kzzw,250,lbe9t0e0,5,questionnaire,Brand_Clarity,1669859927,1,0,0
ay89kzzw,251,taacjj2c,7,questionnaire,Trust,1669859927,1,0,0
ay89kzzw,272,kf7cgfyh,0,,InitializeParticipant,1669859928,1,0,0
ay89kzzw,273,xn8v7jbd,0,,InitializeParticipant,1669859928,1,0,0
ay89kzzw,269,enf1ang4,2,feed,B_Instructions,1669859929,1,0,0
ay89kzzw,274,9xn4cuiz,0,,InitializeParticipant,1669859929,1,0,0
ay89kzzw,255,bc5xxuen,10,questionnaire,Pollution,1669859929,1,0,0
ay89kzzw,260,4nybyodg,5,questionnaire,Brand_Clarity,1669859930,1,0,0
ay89kzzw,250,lbe9t0e0,6,questionnaire,Prestige,1669859933,1,0,0
ay89kzzw,265,o8zurlv4,11,questionnaire,Fashion,1669859933,1,0,0
ay89kzzw,274,9xn4cuiz,1,feed,A_Intro,1669859934,1,0,0
ay89kzzw,275,jeosjpnz,0,,InitializeParticipant,1669859934,1,0,0
ay89kzzw,268,nbnqoqvh,2,feed,B_Instructions,1669859934,1,0,0
ay89kzzw,272,kf7cgfyh,1,feed,A_Intro,1669859935,1,0,0
ay89kzzw,265,o8zurlv4,12,questionnaire,Web3,1669859936,1,0,0
ay89kzzw,245,gu2dm4tu,7,questionnaire,Trust,1669859938,1,0,0
ay89kzzw,253,v8lkjc4v,3,feed,C_Tweets,1669859938,1,0,0
ay89kzzw,276,o1l1zkyy,0,,InitializeParticipant,1669859940,1,0,0
ay89kzzw,275,jeosjpnz,1,feed,A_Intro,1669859941,1,0,0
ay89kzzw,260,4nybyodg,6,questionnaire,Prestige,1669859942,1,0,0
ay89kzzw,250,lbe9t0e0,7,questionnaire,Trust,1669859942,1,0,0
ay89kzzw,251,taacjj2c,8,questionnaire,Risk,1669859942,1,0,0
ay89kzzw,261,ddae1gvj,5,questionnaire,Brand_Clarity,1669859944,1,0,0
ay89kzzw,273,xn8v7jbd,1,feed,A_Intro,1669859945,1,0,0
ay89kzzw,265,o8zurlv4,13,questionnaire,Demographics,1669859945,1,0,0
ay89kzzw,274,9xn4cuiz,2,feed,B_Instructions,1669859946,1,0,0
ay89kzzw,251,taacjj2c,9,questionnaire,Persuasion,1669859949,1,0,0
ay89kzzw,261,ddae1gvj,6,questionnaire,Prestige,1669859949,1,0,0
ay89kzzw,272,kf7cgfyh,2,feed,B_Instructions,1669859952,1,0,0
ay89kzzw,275,jeosjpnz,2,feed,B_Instructions,1669859953,1,0,0
ay89kzzw,216,8v06z80n,11,questionnaire,Fashion,1669859954,1,0,0
ay89kzzw,260,4nybyodg,7,questionnaire,Trust,1669859954,1,0,0
ay89kzzw,277,9eum9pnk,0,,InitializeParticipant,1669859955,1,0,0
ay89kzzw,261,ddae1gvj,7,questionnaire,Trust,1669859956,1,0,0
ay89kzzw,271,oti3ekr3,2,feed,B_Instructions,1669859957,1,0,0
ay89kzzw,244,uum702ee,4,questionnaire,Brand_Equity,1669859958,1,0,0
ay89kzzw,262,h9pbqbrw,3,feed,C_Tweets,1669859960,1,0,0
ay89kzzw,255,bc5xxuen,11,questionnaire,Fashion,1669859961,1,0,0
ay89kzzw,251,taacjj2c,10,questionnaire,Pollution,1669859961,1,0,0
ay89kzzw,216,8v06z80n,12,questionnaire,Web3,1669859962,1,0,0
ay89kzzw,276,o1l1zkyy,1,feed,A_Intro,1669859962,1,0,0
ay89kzzw,277,9eum9pnk,1,feed,A_Intro,1669859962,1,0,0
ay89kzzw,253,v8lkjc4v,4,questionnaire,Brand_Equity,1669859962,1,0,0
ay89kzzw,273,xn8v7jbd,2,feed,B_Instructions,1669859966,1,0,0
ay89kzzw,278,7hl33zia,0,,InitializeParticipant,1669859969,1,0,0
ay89kzzw,261,ddae1gvj,8,questionnaire,Risk,1669859969,1,0,0
ay89kzzw,255,bc5xxuen,12,questionnaire,Web3,1669859970,1,0,0
ay89kzzw,251,taacjj2c,11,questionnaire,Fashion,1669859971,1,0,0
ay89kzzw,260,4nybyodg,8,questionnaire,Risk,1669859972,1,0,0
ay89kzzw,262,h9pbqbrw,4,questionnaire,Brand_Equity,1669859973,1,0,0
ay89kzzw,251,taacjj2c,12,questionnaire,Web3,1669859975,1,0,0
ay89kzzw,250,lbe9t0e0,8,questionnaire,Risk,1669859976,1,0,0
ay89kzzw,261,ddae1gvj,9,questionnaire,Persuasion,1669859976,1,0,0
ay89kzzw,216,8v06z80n,13,questionnaire,Demographics,1669859979,1,0,0
ay89kzzw,277,9eum9pnk,2,feed,B_Instructions,1669859980,1,0,0
ay89kzzw,279,w9v1ekb3,0,,InitializeParticipant,1669859982,1,0,0
ay89kzzw,280,0v1006ni,0,,InitializeParticipant,1669859982,1,0,0
ay89kzzw,255,bc5xxuen,13,questionnaire,Demographics,1669859983,1,0,0
ay89kzzw,278,7hl33zia,1,feed,A_Intro,1669859983,1,0,0
ay89kzzw,260,4nybyodg,9,questionnaire,Persuasion,1669859985,1,0,0
ay89kzzw,250,lbe9t0e0,9,questionnaire,Persuasion,1669859987,1,0,0
ay89kzzw,262,h9pbqbrw,5,questionnaire,Brand_Clarity,1669859988,1,0,0
ay89kzzw,251,taacjj2c,13,questionnaire,Demographics,1669859989,1,0,0
ay89kzzw,281,0vjqemjk,0,,InitializeParticipant,1669859989,1,0,0
ay89kzzw,253,v8lkjc4v,5,questionnaire,Brand_Clarity,1669859990,1,0,0
ay89kzzw,280,0v1006ni,1,feed,A_Intro,1669859991,1,0,0
ay89kzzw,261,ddae1gvj,10,questionnaire,Pollution,1669859991,1,0,0
ay89kzzw,134,xkn5arjn,3,feed,C_Tweets,1669859992,1,0,0
ay89kzzw,254,tw57yo8m,3,feed,C_Tweets,1669859992,1,0,0
ay89kzzw,262,h9pbqbrw,6,questionnaire,Prestige,1669859995,1,0,0
ay89kzzw,279,w9v1ekb3,1,feed,A_Intro,1669859996,1,0,0
ay89kzzw,281,0vjqemjk,1,feed,A_Intro,1669859997,1,0,0
ay89kzzw,260,4nybyodg,10,questionnaire,Pollution,1669860001,1,0,0
ay89kzzw,250,lbe9t0e0,10,questionnaire,Pollution,1669860001,1,0,0
ay89kzzw,245,gu2dm4tu,8,questionnaire,Risk,1669860002,1,0,0
ay89kzzw,262,h9pbqbrw,7,questionnaire,Trust,1669860004,1,0,0
ay89kzzw,254,tw57yo8m,4,questionnaire,Brand_Equity,1669860004,1,0,0
ay89kzzw,280,0v1006ni,2,feed,B_Instructions,1669860005,1,0,0
ay89kzzw,244,uum702ee,5,questionnaire,Brand_Clarity,1669860006,1,0,0
ay89kzzw,261,ddae1gvj,11,questionnaire,Fashion,1669860007,1,0,0
ay89kzzw,263,nmyt3gkv,3,feed,C_Tweets,1669860008,1,0,0
ay89kzzw,253,v8lkjc4v,6,questionnaire,Prestige,1669860012,1,0,0
ay89kzzw,261,ddae1gvj,12,questionnaire,Web3,1669860012,1,0,0
ay89kzzw,278,7hl33zia,2,feed,B_Instructions,1669860014,1,0,0
ay89kzzw,134,xkn5arjn,4,questionnaire,Brand_Equity,1669860014,1,0,0
ay89kzzw,254,tw57yo8m,5,questionnaire,Brand_Clarity,1669860015,1,0,0
ay89kzzw,244,uum702ee,6,questionnaire,Prestige,1669860017,1,0,0
ay89kzzw,262,h9pbqbrw,8,questionnaire,Risk,1669860018,1,0,0
ay89kzzw,261,ddae1gvj,13,questionnaire,Demographics,1669860020,1,0,0
ay89kzzw,279,w9v1ekb3,2,feed,B_Instructions,1669860021,1,0,0
ay89kzzw,281,0vjqemjk,2,feed,B_Instructions,1669860021,1,0,0
ay89kzzw,260,4nybyodg,11,questionnaire,Fashion,1669860023,1,0,0
ay89kzzw,254,tw57yo8m,6,questionnaire,Prestige,1669860023,1,0,0
ay89kzzw,263,nmyt3gkv,4,questionnaire,Brand_Equity,1669860026,1,0,0
ay89kzzw,262,h9pbqbrw,9,questionnaire,Persuasion,1669860026,1,0,0
ay89kzzw,282,qj7lvejl,0,,InitializeParticipant,1669860026,1,0,0
ay89kzzw,283,8w5qo88o,0,,InitializeParticipant,1669860028,1,0,0
ay89kzzw,260,4nybyodg,12,questionnaire,Web3,1669860028,1,0,0
ay89kzzw,264,lqnuiqyn,3,feed,C_Tweets,1669860029,1,0,0
ay89kzzw,284,hpt4jy4l,0,,InitializeParticipant,1669860029,1,0,0
ay89kzzw,253,v8lkjc4v,7,questionnaire,Trust,1669860031,1,0,0
ay89kzzw,284,hpt4jy4l,1,feed,A_Intro,1669860033,1,0,0
ay89kzzw,244,uum702ee,7,questionnaire,Trust,1669860035,1,0,0
ay89kzzw,283,8w5qo88o,1,feed,A_Intro,1669860036,1,0,0
ay89kzzw,134,xkn5arjn,5,questionnaire,Brand_Clarity,1669860036,1,0,0
ay89kzzw,262,h9pbqbrw,10,questionnaire,Pollution,1669860039,1,0,0
ay89kzzw,250,lbe9t0e0,11,questionnaire,Fashion,1669860040,1,0,0
ay89kzzw,284,hpt4jy4l,2,feed,B_Instructions,1669860040,1,0,0
ay89kzzw,134,xkn5arjn,6,questionnaire,Prestige,1669860042,1,0,0
ay89kzzw,260,4nybyodg,13,questionnaire,Demographics,1669860043,1,0,0
ay89kzzw,250,lbe9t0e0,12,questionnaire,Web3,1669860046,1,0,0
ay89kzzw,263,nmyt3gkv,5,questionnaire,Brand_Clarity,1669860047,1,0,0
ay89kzzw,254,tw57yo8m,7,questionnaire,Trust,1669860049,1,0,0
ay89kzzw,262,h9pbqbrw,11,questionnaire,Fashion,1669860052,1,0,0
ay89kzzw,134,xkn5arjn,7,questionnaire,Trust,1669860054,1,0,0
ay89kzzw,250,lbe9t0e0,13,questionnaire,Demographics,1669860057,1,0,0
ay89kzzw,259,1xhhkey3,3,feed,C_Tweets,1669860058,1,0,0
ay89kzzw,262,h9pbqbrw,12,questionnaire,Web3,1669860058,1,0,0
ay89kzzw,253,v8lkjc4v,8,questionnaire,Risk,1669860060,1,0,0
ay89kzzw,254,tw57yo8m,8,questionnaire,Risk,1669860061,1,0,0
ay89kzzw,264,lqnuiqyn,4,questionnaire,Brand_Equity,1669860061,1,0,0
ay89kzzw,283,8w5qo88o,2,feed,B_Instructions,1669860061,1,0,0
ay89kzzw,285,iax5d653,0,,InitializeParticipant,1669860062,1,0,0
ay89kzzw,263,nmyt3gkv,6,questionnaire,Prestige,1669860062,1,0,0
ay89kzzw,286,9tzz4zo0,0,,InitializeParticipant,1669860063,1,0,0
ay89kzzw,254,tw57yo8m,9,questionnaire,Persuasion,1669860066,1,0,0
ay89kzzw,262,h9pbqbrw,13,questionnaire,Demographics,1669860067,1,0,0
ay89kzzw,244,uum702ee,8,questionnaire,Risk,1669860069,1,0,0
ay89kzzw,134,xkn5arjn,8,questionnaire,Risk,1669860070,1,0,0
ay89kzzw,263,nmyt3gkv,7,questionnaire,Trust,1669860074,1,0,0
ay89kzzw,253,v8lkjc4v,9,questionnaire,Persuasion,1669860074,1,0,0
ay89kzzw,134,xkn5arjn,9,questionnaire,Persuasion,1669860076,1,0,0
ay89kzzw,286,9tzz4zo0,1,feed,A_Intro,1669860077,1,0,0
ay89kzzw,279,w9v1ekb3,3,feed,C_Tweets,1669860078,1,0,0
ay89kzzw,277,9eum9pnk,3,feed,C_Tweets,1669860078,1,0,0
ay89kzzw,254,tw57yo8m,10,questionnaire,Pollution,1669860078,1,0,0
ay89kzzw,259,1xhhkey3,4,questionnaire,Brand_Equity,1669860078,1,0,0
ay89kzzw,285,iax5d653,1,feed,A_Intro,1669860079,1,0,0
ay89kzzw,248,dfqtjs64,3,feed,C_Tweets,1669860079,1,0,0
ay89kzzw,264,lqnuiqyn,5,questionnaire,Brand_Clarity,1669860082,1,0,0
ay89kzzw,284,hpt4jy4l,3,feed,C_Tweets,1669860082,1,0,0
ay89kzzw,244,uum702ee,9,questionnaire,Persuasion,1669860084,1,0,0
ay89kzzw,287,uetmh75d,0,,InitializeParticipant,1669860085,1,0,0
ay89kzzw,272,kf7cgfyh,3,feed,C_Tweets,1669860088,1,0,0
ay89kzzw,288,ogexagpv,0,,InitializeParticipant,1669860089,1,0,0
ay89kzzw,269,enf1ang4,3,feed,C_Tweets,1669860090,1,0,0
ay89kzzw,287,uetmh75d,1,feed,A_Intro,1669860091,1,0,0
ay89kzzw,254,tw57yo8m,11,questionnaire,Fashion,1669860091,1,0,0
ay89kzzw,289,8c55texh,0,,InitializeParticipant,1669860092,1,0,0
ay89kzzw,264,lqnuiqyn,6,questionnaire,Prestige,1669860092,1,0,0
ay89kzzw,263,nmyt3gkv,8,questionnaire,Risk,1669860092,1,0,0
ay89kzzw,290,yeu5a67y,0,,InitializeParticipant,1669860093,1,0,0
ay89kzzw,277,9eum9pnk,4,questionnaire,Brand_Equity,1669860093,1,0,0
ay89kzzw,259,1xhhkey3,5,questionnaire,Brand_Clarity,1669860094,1,0,0
ay89kzzw,285,iax5d653,2,feed,B_Instructions,1669860095,1,0,0
ay89kzzw,279,w9v1ekb3,4,questionnaire,Brand_Equity,1669860095,1,0,0
ay89kzzw,254,tw57yo8m,12,questionnaire,Web3,1669860096,1,0,0
ay89kzzw,284,hpt4jy4l,4,questionnaire,Brand_Equity,1669860096,1,0,0
ay89kzzw,276,o1l1zkyy,2,feed,B_Instructions,1669860096,1,0,0
ay89kzzw,253,v8lkjc4v,10,questionnaire,Pollution,1669860096,1,0,0
