participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.tweets,participant.finished,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.name,session.config.real_world_currency_per_point,session.prolific_completion_url,feed.1.player.id_in_group,feed.1.player.role,feed.1.player.payoff,feed.1.player.treatment,feed.1.player.privacy_time,feed.1.player.completed_survey,feed.1.player.affective0,feed.1.player.affective1,feed.1.player.affective2,feed.1.player.affective3,feed.1.player.affective4,feed.1.player.affective5,feed.1.player.affective6,feed.1.player.affective7,feed.1.player.affective8,feed.1.player.affective9,feed.1.player.affective10,feed.1.player.affective11,feed.1.player.affective12,feed.1.player.affective13,feed.1.player.affective14,feed.1.player.affective15,feed.1.player.affective16,feed.1.player.affective17,feed.1.player.affective18,feed.1.player.affective19,feed.1.player.affective20,feed.1.player.affective21,feed.1.player.affective22,feed.1.player.affective23,feed.1.player.affective24,feed.1.player.affective25,feed.1.player.affective26,feed.1.player.affective27,feed.1.player.affective28,feed.1.player.affective29,feed.1.player.affective30,feed.1.player.affective31,feed.1.player.affective32,feed.1.player.affective33,feed.1.player.affective34,feed.1.player.affective35,feed.1.player.affective36,feed.1.player.affective37,feed.1.player.affective38,feed.1.player.affective39,feed.1.player.affective40,feed.1.player.fashion0,feed.1.player.fashion1,feed.1.player.fashion2,feed.1.player.fashion3,feed.1.player.fashion4,feed.1.player.fashion5,feed.1.player.fashion6,feed.1.player.fashion7,feed.1.player.fashion8,feed.1.player.fashion9,feed.1.player.fashion10,feed.1.player.fashion11,feed.1.player.fashion12,feed.1.player.fashion13,feed.1.player.fashion14,feed.1.player.fashion15,feed.1.player.fashion16,feed.1.player.fashion17,feed.1.player.fashion18,feed.1.player.fashion19,feed.1.player.fashion20,feed.1.player.fashion21,feed.1.player.fashion22,feed.1.player.fashion23,feed.1.player.fashion24,feed.1.player.fashion25,feed.1.player.fashion26,feed.1.player.fashion27,feed.1.player.fashion28,feed.1.player.fashion29,feed.1.player.fashion30,feed.1.player.fashion31,feed.1.player.fashion32,feed.1.player.fashion33,feed.1.player.fashion34,feed.1.player.fashion35,feed.1.player.fashion36,feed.1.player.fashion37,feed.1.player.fashion38,feed.1.player.fashion39,feed.1.player.fashion40,feed.1.player.urgent0,feed.1.player.urgent1,feed.1.player.urgent2,feed.1.player.urgent3,feed.1.player.urgent4,feed.1.player.urgent5,feed.1.player.urgent6,feed.1.player.urgent7,feed.1.player.urgent8,feed.1.player.urgent9,feed.1.player.urgent10,feed.1.player.urgent11,feed.1.player.urgent12,feed.1.player.urgent13,feed.1.player.urgent14,feed.1.player.urgent15,feed.1.player.urgent16,feed.1.player.urgent17,feed.1.player.urgent18,feed.1.player.urgent19,feed.1.player.urgent20,feed.1.player.urgent21,feed.1.player.urgent22,feed.1.player.urgent23,feed.1.player.urgent24,feed.1.player.urgent25,feed.1.player.urgent26,feed.1.player.urgent27,feed.1.player.urgent28,feed.1.player.urgent29,feed.1.player.urgent30,feed.1.player.urgent31,feed.1.player.urgent32,feed.1.player.urgent33,feed.1.player.urgent34,feed.1.player.urgent35,feed.1.player.urgent36,feed.1.player.urgent37,feed.1.player.urgent38,feed.1.player.urgent39,feed.1.player.urgent40,feed.1.player.financial0,feed.1.player.financial1,feed.1.player.financial2,feed.1.player.financial3,feed.1.player.financial4,feed.1.player.financial5,feed.1.player.financial6,feed.1.player.financial7,feed.1.player.financial8,feed.1.player.financial9,feed.1.player.financial10,feed.1.player.financial11,feed.1.player.financial12,feed.1.player.financial13,feed.1.player.financial14,feed.1.player.financial15,feed.1.player.financial16,feed.1.player.financial17,feed.1.player.financial18,feed.1.player.financial19,feed.1.player.financial20,feed.1.player.financial21,feed.1.player.financial22,feed.1.player.financial23,feed.1.player.financial24,feed.1.player.financial25,feed.1.player.financial26,feed.1.player.financial27,feed.1.player.financial28,feed.1.player.financial29,feed.1.player.financial30,feed.1.player.financial31,feed.1.player.financial32,feed.1.player.financial33,feed.1.player.financial34,feed.1.player.financial35,feed.1.player.financial36,feed.1.player.financial37,feed.1.player.financial38,feed.1.player.financial39,feed.1.player.financial40,feed.1.group.id_in_subsession,feed.1.subsession.round_number,questionnaire.1.player.id_in_group,questionnaire.1.player.role,questionnaire.1.player.payoff,questionnaire.1.player.brand_equity_1,questionnaire.1.player.brand_equity_2,questionnaire.1.player.brand_equity_3,questionnaire.1.player.brand_equity_4,questionnaire.1.player.brand_clarity_1,questionnaire.1.player.brand_clarity_2,questionnaire.1.player.brand_clarity_3,questionnaire.1.player.brand_clarity_4,questionnaire.1.player.brand_clarity_5,questionnaire.1.player.risk_1,questionnaire.1.player.risk_2,questionnaire.1.player.risk_3,questionnaire.1.player.risk_4,questionnaire.1.player.risk_5,questionnaire.1.player.trust_1,questionnaire.1.player.trust_2,questionnaire.1.player.trust_3,questionnaire.1.player.trust_4,questionnaire.1.player.pollution_1,questionnaire.1.player.pollution_2_r,questionnaire.1.player.pollution_3,questionnaire.1.player.persuasive_1,questionnaire.1.player.persuasive_2,questionnaire.1.player.persuasive_3,questionnaire.1.player.persuasive_4,questionnaire.1.player.prestige_1,questionnaire.1.player.prestige_2,questionnaire.1.player.prestige_3,questionnaire.1.player.completed_survey,questionnaire.1.group.id_in_subsession,questionnaire.1.subsession.round_number
164,qvechdho,610241c4efd0d67f0d483a61,0,4,4,questionnaire,Debriefing,2022-11-30 21:10:46.626767,1,,,0.0,    doc community   id conversation_id  ...    affective    urgent    financial  row 11   37     web19  NaN             NaN  ...  affective37  urgent37  financial37    1 9    18     web10  NaN             NaN  ...  affective18  urgent18  financial18    2 4    38     web20  NaN             NaN  ...  affective38  urgent38  financial38    3 12   19     web11  NaN             NaN  ...  affective19  urgent19  financial19    4 13   27     web14  NaN             NaN  ...  affective27  urgent27  financial27    5 17   26     web13  NaN             NaN  ...  affective26  urgent26  financial26    6 1     7      web4  NaN             NaN  ...   affective7   urgent7   financial7    7 18   20     web12  NaN             NaN  ...  affective20  urgent20  financial20    8 6     8      web5  NaN             NaN  ...   affective8   urgent8   financial8    9 14    6      web3  NaN             NaN  ...   affective6   urgent6   financial6   10 10   40     web22  NaN             NaN  ...  affective40  urgent40  financial40   11 2    39     web21  NaN             NaN  ...  affective39  urgent39  financial39   12 0    16      web8  NaN             NaN  ...  affective16  urgent16  financial16   13 3    10      web7  NaN             NaN  ...  affective10  urgent10  financial10   14 8     9      web6  NaN             NaN  ...   affective9   urgent9   financial9   15 15   36     web18  NaN             NaN  ...  affective36  urgent36  financial36   16 7    28     web15  NaN             NaN  ...  affective28  urgent28  financial28   17 16   29     web16  NaN             NaN  ...  affective29  urgent29  financial29   18 19   17      web9  NaN             NaN  ...  affective17  urgent17  financial17   19 5    30     web17  NaN             NaN  ...  affective30  urgent30  financial30   20  [20 rows x 45 columns],1,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,164,,0.0,polluted,,1,2,,,,,,2,3,2,1,1,,,,,,4,1,2,2,2,,,,,,3,2,1,2,1,,,,,,1,2,2,2,2,7,,,,,,5,3,2,3,4,,,,,,5,1,5,2,2,,,,,,4,2,2,2,1,,,,,,1,4,3,2,2,2,,,,,,1,5,1,1,1,,,,,,6,1,2,2,2,,,,,,3,2,1,2,1,,,,,,1,2,2,2,2,5,,,,,,2,6,6,1,1,,,,,,7,1,6,2,2,,,,,,4,6,2,2,3,,,,,,5,6,4,4,2,1,1,164,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
165,lq7uarth,60fed5a953447fe577c03d48,0,4,4,questionnaire,Debriefing,2022-11-30 21:10:46.914666,1,,,0.0,"    doc community                 id  ...    urgent    financial row 17    2   fashion           1.51E+18  ...   urgent2   financial2   1 4    13   fashion           1.51E+18  ...  urgent13  financial13   2 13    1   fashion           1.51E+18  ...   urgent1   financial1   3 11   24   fashion           1.51E+18  ...  urgent24  financial24   4 3    23   fashion           1.51E+18  ...  urgent23  financial23   5 9    14   fashion           1.51E+18  ...  urgent14  financial14   6 16   21   fashion  1,50663040029e+18  ...  urgent21  financial21   7 6    11   fashion           1.51E+18  ...  urgent11  financial11   8 14   25   fashion           1.51E+18  ...  urgent25  financial25   9 10    3   fashion           1.51E+18  ...   urgent3   financial3  10 12   33   fashion           1.51E+18  ...  urgent33  financial33  11 5     4   fashion           1.51E+18  ...   urgent4   financial4  12 0    32   fashion           1.51E+18  ...  urgent32  financial32  13 1    15   fashion           1.51E+18  ...  urgent15  financial15  14 15   12   fashion           1.51E+18  ...  urgent12  financial12  15 8    31   fashion           1.50E+18  ...  urgent31  financial31  16 18    5   fashion           1.51E+18  ...   urgent5   financial5  17 7    22   fashion           1.51E+18  ...  urgent22  financial22  18 19   34   fashion           1.51E+18  ...  urgent34  financial34  19 2    35   fashion           1.51E+18  ...  urgent35  financial35  20  [20 rows x 45 columns]",1,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,165,,0.0,clean,,1,2,2,2,2,1,2,,,,,,2,2,6,2,2,,,,,,5,4,5,1,3,,,,,,6,4,5,5,3,,,,,,7,7,7,7,7,6,,,,,,6,7,6,6,7,,,,,,6,7,6,6,7,,,,,,7,7,7,7,6,,,,,,2,6,4,1,1,6,,,,,,6,6,4,6,6,,,,,,1,7,1,5,4,,,,,,6,6,7,3,3,,,,,,2,5,2,1,1,3,,,,,,2,4,1,1,2,,,,,,2,5,2,2,4,,,,,,5,3,2,2,6,,,,,,1,1,165,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
166,vfte9rhd,5ddd2eda9ca8a3c9af4a5237,0,4,4,questionnaire,Debriefing,2022-11-30 21:10:57.645093,1,,,0.0,    doc community   id conversation_id  ...    affective    urgent    financial  row 7    10      web7  NaN             NaN  ...  affective10  urgent10  financial10    1 18   19     web11  NaN             NaN  ...  affective19  urgent19  financial19    2 3     6      web3  NaN             NaN  ...   affective6   urgent6   financial6    3 17   40     web22  NaN             NaN  ...  affective40  urgent40  financial40    4 4    28     web15  NaN             NaN  ...  affective28  urgent28  financial28    5 15    9      web6  NaN             NaN  ...   affective9   urgent9   financial9    6 6    37     web19  NaN             NaN  ...  affective37  urgent37  financial37    7 9    29     web16  NaN             NaN  ...  affective29  urgent29  financial29    8 1    39     web21  NaN             NaN  ...  affective39  urgent39  financial39    9 19   18     web10  NaN             NaN  ...  affective18  urgent18  financial18   10 11   30     web17  NaN             NaN  ...  affective30  urgent30  financial30   11 14   20     web12  NaN             NaN  ...  affective20  urgent20  financial20   12 5    17      web9  NaN             NaN  ...  affective17  urgent17  financial17   13 13   27     web14  NaN             NaN  ...  affective27  urgent27  financial27   14 8    36     web18  NaN             NaN  ...  affective36  urgent36  financial36   15 0     7      web4  NaN             NaN  ...   affective7   urgent7   financial7   16 2    16      web8  NaN             NaN  ...  affective16  urgent16  financial16   17 12   38     web20  NaN             NaN  ...  affective38  urgent38  financial38   18 16    8      web5  NaN             NaN  ...   affective8   urgent8   financial8   19 10   26     web13  NaN             NaN  ...  affective26  urgent26  financial26   20  [20 rows x 45 columns],1,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,166,,0.0,polluted,,1,2,,,,,,2,5,3,2,3,,,,,,4,4,2,3,4,,,,,,5,2,2,2,2,,,,,,4,2,3,2,3,6,,,,,,6,5,3,5,3,,,,,,6,4,6,4,4,,,,,,5,2,2,5,6,,,,,,5,4,3,4,3,2,,,,,,2,5,3,5,3,,,,,,4,4,3,2,3,,,,,,5,3,2,5,6,,,,,,6,5,3,2,3,4,,,,,,6,5,5,6,6,,,,,,5,4,5,6,5,,,,,,5,6,7,6,6,,,,,,6,6,4,4,6,1,1,166,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
167,yz0o7s93,5ebd841ddea21b08a0aa3057,0,4,4,questionnaire,Debriefing,2022-11-30 21:11:24.365730,1,,,0.0,"    doc community                 id  ...    urgent    financial row 13   32   fashion           1.51E+18  ...  urgent32  financial32   1 3    12   fashion           1.51E+18  ...  urgent12  financial12   2 1    13   fashion           1.51E+18  ...  urgent13  financial13   3 10   21   fashion  1,50663040029e+18  ...  urgent21  financial21   4 9     2   fashion           1.51E+18  ...   urgent2   financial2   5 15   14   fashion           1.51E+18  ...  urgent14  financial14   6 12   31   fashion           1.50E+18  ...  urgent31  financial31   7 7    24   fashion           1.51E+18  ...  urgent24  financial24   8 18   11   fashion           1.51E+18  ...  urgent11  financial11   9 8    15   fashion           1.51E+18  ...  urgent15  financial15  10 11   22   fashion           1.51E+18  ...  urgent22  financial22  11 17   34   fashion           1.51E+18  ...  urgent34  financial34  12 0    35   fashion           1.51E+18  ...  urgent35  financial35  13 2    25   fashion           1.51E+18  ...  urgent25  financial25  14 14   23   fashion           1.51E+18  ...  urgent23  financial23  15 4     5   fashion           1.51E+18  ...   urgent5   financial5  16 6    33   fashion           1.51E+18  ...  urgent33  financial33  17 19    3   fashion           1.51E+18  ...   urgent3   financial3  18 5     4   fashion           1.51E+18  ...   urgent4   financial4  19 16    1   fashion           1.51E+18  ...   urgent1   financial1  20  [20 rows x 45 columns]",1,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,167,,0.0,clean,,1,3,4,3,1,1,3,,,,,,1,3,1,4,3,,,,,,2,2,2,2,3,,,,,,2,4,4,4,4,,,,,,5,7,7,7,7,6,,,,,,7,5,6,3,7,,,,,,6,5,7,6,6,,,,,,7,3,6,6,6,,,,,,1,2,2,2,3,1,,,,,,2,3,2,3,4,,,,,,2,1,1,1,4,,,,,,6,6,2,2,2,,,,,,3,2,5,4,2,1,,,,,,5,2,1,2,3,,,,,,1,1,2,2,4,,,,,,4,6,1,4,6,,,,,,1,1,167,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
168,a7wbkv7n,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,168,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,168,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
169,4y7sq5zh,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,169,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,169,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
170,0jv8mby6,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,170,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,170,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
171,qmvxqkaf,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,171,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,171,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
172,rxu4j9so,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,172,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,172,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
173,ihs712wy,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,173,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,173,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
174,fm1dqo0b,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,174,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,174,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
175,kywm7nax,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,175,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,175,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
176,v4y6wqed,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,176,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,176,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
177,x0o3759l,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,177,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,177,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
178,zqfw729p,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,178,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,178,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
179,3g075ob1,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,179,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,179,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
180,12e4hwxg,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,180,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,180,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
181,a84i1gj7,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,181,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,181,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
182,9kpcyhuo,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,182,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,182,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
183,zz39khbq,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,183,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,183,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
184,8itco4dg,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,184,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,184,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
185,l18752y1,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,185,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,185,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
186,p5hnfo0q,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,186,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,186,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
187,mkxt9kiq,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,187,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,187,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
188,5hn2fao8,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,188,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,188,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
189,7a4m32ij,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,189,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,189,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
