"","created_at","date","name","username","link","tweet","replies_count","retweets_count","likes_count","photos"
"1",2022-04-04 01:15:10,2022-04-04,"BestCryptoLeak","bestcryptoleak","https://twitter.com/Bestcryptoleak/status/1510757833985466370","Tokens take the runway at Metaverse Fashion Week  https://t.co/70YcOWRm9s",0,0,0,"[]"
"2",2022-03-21 15:29:40,2022-03-21,"Meta Yachts - Official","metayachtsclub","https://twitter.com/MetaYachtsClub/status/1505914543590952963","Only three more days to Metaverse Fashion Week!!",0,1,2,"[]"
"3",2022-03-15 14:01:02,2022-03-15,"Tokens.com","tokens_com","https://twitter.com/tokens_com/status/1503717910539350022"," https://t.co/Sy7NgzO4mv CEO, @AndrewKiguel discusses Metaverse Fashion Week in #Decentraland, the state of crypto currencies and more. Watch the full video here  https://t.co/hxF7n4Fy6P $COIN.n $SMURF",0,2,10,"[]"
"4",2022-02-24 00:00:24,2022-02-24,"SolidBlock","solidblockco","https://twitter.com/SolidBlockCo/status/1496620991811923971","Get ready for the #Metaverse fashion week! Awesome.   https://t.co/tTnGWtnQoj  https://t.co/ZYR1AY80T8",0,0,0,"[]"
"5",2022-03-22 18:04:08,2022-03-22,"Crypto Scoop","cryptscp","https://twitter.com/cryptscp/status/1506315805134262274","#Culture #Metaverse #NFTs Decentraland to host world’s first metaverse fashion week  https://t.co/lpo06wMY4B NFTs:  https://t.co/nBUFvon3KU  https://t.co/7pbJZ7yRbf",0,0,1,"['https://pbs.twimg.com/media/FOeCPe8VsAEjDIa.jpg']"
"6",2022-03-02 11:56:39,2022-03-02,"Universelle ✨","universelle_io","https://twitter.com/Universelle_io/status/1498975566090878981","We are going all in on @decentraland, haute couture wearables and dynamic events!   Join our discord and check the latest announcement!  #Decentraland #MVFW  https://t.co/f8vJVebdqM",2,2,21,"['https://pbs.twimg.com/media/FM1uA4zXMAINmZs.jpg']"
"7",2022-04-06 15:29:49,2022-04-06,"LINGXING","lingxing_dcl","https://twitter.com/Lingxing_DCL/status/1511697688471150594","MVFW on @DragonCityIO @decentraland showroom + catwalk !  Join :  https://t.co/LAQKjndsa2  #MVFW #Metaverse #NFT  https://t.co/qoJw8wm86K",0,1,6,"['https://pbs.twimg.com/media/FPqggZbagAQYZvk.jpg']"
"8",2022-02-26 00:57:50,2022-02-26,"Crypto Investment News","cryptocouporg","https://twitter.com/Cryptocouporg/status/1497360217906032641","Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp;amp; Gabbana, Selfridges   https://t.co/2fFwOk9joF summary_large_image",0,0,0,"[]"
"9",2022-03-03 17:37:28,2022-03-03,"Cryptanthropy.eth","cryptanthropy","https://twitter.com/Cryptanthropy/status/1499423723094351888","@ParcelNFT @decentraland Here is our entry! Cyberpunk Armor powered by Ubiq.  @ParcelNFT @decentraland @MetaPartyDCL #MVFW  https://t.co/sEXOwzFxKs",1,3,15,"['https://pbs.twimg.com/media/FM8F7cIUYAA5RVW.jpg', 'https://pbs.twimg.com/media/FM8F7jKVIAYA8Pj.jpg']"
"10",2022-03-21 22:18:22,2022-03-21,"KnownOrigin.io","knownorigin_io","https://twitter.com/KnownOrigin_io/status/1506017398566305793","Get your best wearables and strike a pose at Cult Couture: A Digital Fashion Exhibition  As part of the Metaverse Fashion Week celebrations, we are hosting a meta bash on Decentraland holding the biggest digital fashion exhibition ever!  Info thread below 👇  https://t.co/OWvACfAwC8",4,4,31,"['https://pbs.twimg.com/media/FOZy1wVXEAE8mq2.jpg']"
"11",2022-02-28 21:01:54,2022-02-28,"XPOZD","xpozd_io","https://twitter.com/xpozd_io/status/1498388009720287235","@BITCOINMACADEMY @decentraland @PacoRabanne @dolcegabbana @EtroOfficial @TommyHilfiger Fashion has always been ahead of the curve! We’re excited to be in #mvfw",0,0,1,"[]"
"12",2022-03-18 18:17:15,2022-03-18,"MichiTodd.eth 👽🅰️","michi_todd","https://twitter.com/michi_todd/status/1504869555235360768","Did you catch this low key @stoney_eye  x Michi yukata for the #MVFW?   Stoney hand cut and sprayed these stencils of geishas into a collage which is why it's called 'Crimson Gaisha' Yukata~ 🔥   Only in @decentraland !   https://t.co/awRlQbAeOm  https://t.co/3196xU7al1",6,8,39,"[]"
"13",2022-04-09 18:52:35,2022-04-09,"GossApe Girl","gossapegirl","https://twitter.com/gossapegirl/status/1512835877655166980","@debsoon Yes we had so much fun at the recent metaverse fashion week! We’d love to attend your event for sure    https://t.co/FEPk1p3ZrI",0,0,7,"[]"
"14",2022-03-13 23:54:58,2022-03-13,"𝓜𝓾𝓽𝓪𝓷𝓲.𝓲𝓸","mutani_io","https://twitter.com/mutani_io/status/1503142602916315138","An update on #digitalfashion today and the pending @decentraland #metaverse #FashionWeek with words from @m_h_d_v @shashimenon @danidoesnotxist @BAD_BINCH_TT @megan_kaspar and more by @Rachelwolf00 at @Cointelegraph   https://t.co/rfZvPNEjfF",0,4,13,"[]"
"15",2022-04-07 09:36:31,2022-04-07,"NFTY Scene","nftyscene","https://twitter.com/NFTYScene/status/1511971166877102080","During @decentraland's #MVFW Metaverse Fashion Week in March, Estée Lauder - exclusive partner of the much hyped virtual event - dropped its first NFTs. Inspired by the brand's Advanced Night Repair Serum, it promised avatars, wait for it… a ""glowing, radiant look."" WTF!?",1,0,0,"[]"
"16",2022-03-26 19:55:35,2022-03-26,"MultiNFT.io","multinft","https://twitter.com/multinft/status/1507793402829709318","POPUP #MVFW After Party! TONIGHT: 11:30pm to 03:30am UTC  𝗢𝗗𝗘𝗨𝗠 🇺🇦 𝗠𝗨𝗦𝗜𝗖 Based in #Kiev. One of those artists, who can proudly name himself, as a true Ukrainian Tech House ambassador.   Event Link:  https://t.co/ma86gvEaUV  #nftmusic #StandWithUkraine #MetaverseNFT  https://t.co/eM7sbsVNFz",0,21,23,"['https://pbs.twimg.com/media/FOzBUKfXsAAGNOR.jpg']"
"17",2022-03-27 22:50:39,2022-03-27,"jasonsummers.nft","jscoincollector","https://twitter.com/JsCoincollector/status/1508184750426673157","I was going to complain about the lack of men's wear in #MVFW22, but thank you @Forever21 for clearing that out 🥰😉 I think I broke the bank 🤔...nah, this is crypto 😂  #Decentraland #Forever21 #DCL #Metaverse #NFTFashion #NFTcommunity #Wearable #NFT #MVFW #MetaverseFashionWeek  https://t.co/R0ATfd2GYa",0,0,8,"['https://pbs.twimg.com/media/FO4lgWpXIAgIxXR.jpg']"
"18",2022-03-22 02:01:59,2022-03-22,"JTV","jtv____","https://twitter.com/JTV____/status/1506073670854270980","Tommy Hilfiger brand in the Decentraland Metaverse fashion week.     https://t.co/1aBzrnjtdv",4,19,52,"[]"
"19",2022-04-20 20:34:30,2022-04-20,"Metaverse ICO","metaverse_ico_","https://twitter.com/Metaverse_ICO_/status/1516847796141236229","Nifty News: Luxury brands join Decentraland's Metaverse Fashion Week  https://t.co/OZ5eniXoZv #ETHNews #Crypto #Ethereum",0,0,0,"[]"
"20",2022-03-22 08:59:27,2022-03-22,"CryptoNewswire 🌐","cryptonewswire","https://twitter.com/CryptoNewswire/status/1506178729189552130","Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland's Metaverse Fashion Week -  https://t.co/q0UxDsy49I",1,0,0,"[]"
"21",2022-04-07 10:49:03,2022-04-07,"MetaTokyo🏰","themetatokyo","https://twitter.com/themetatokyo/status/1511989417593827329","We sent AMIAYA×STREET×MetaTokyo pink tee and sunglass to MetaTokyo PASS holders🎉 #MVFW #Decentraland   Photo by @vivien_cryptofr , @takumotion  https://t.co/ZdrUK5sME7",0,3,6,"['https://pbs.twimg.com/media/FPuqW_QVQAEPlEj.jpg', 'https://pbs.twimg.com/media/FPuqW_WVEAAM-Nz.jpg']"
"22",2022-03-26 22:28:16,2022-03-26,"MichiTodd.eth 👽🅰️","michi_todd","https://twitter.com/michi_todd/status/1507831827855458304","This giant VR person in Dragon City is so sick, I couldn't find the runway event so I thought I'd have to wear the Japanese futurism @DatGuyGZO designs (hoodie and shoes) that we worked on together. #MVFW   Only in @decentraland ~   https://t.co/8jEuupw5Et  https://t.co/AGXl6hmufo",2,6,25,"['https://pbs.twimg.com/media/FOzjcetakAAp9wD.jpg']"
"23",2022-03-22 19:44:15,2022-03-22,"Crypto Sight","cryptosightnews","https://twitter.com/CryptoSightnews/status/1506340999773229066","Decentraland to host world’s first metaverse fashion week  https://t.co/VFO0LiG6bo",0,0,0,"[]"
"24",2022-03-22 13:26:58,2022-03-22,"NFT.ETH (BitBuzz)","cryptostevewand","https://twitter.com/CryptoSteveWand/status/1506246051598061571","Tommy Hilfiger to Participate in Decentraland Metaverse Fashion Week – WWD  https://t.co/oW2FaVTzvz",1,4,6,"[]"
"25",2022-03-21 19:11:56,2022-03-21,"WeMeta","wemetatweets","https://twitter.com/WeMetaTweets/status/1505970479718297605","Following Paris Fashion Week - #Decentraland is also gearing up to host the largest-ever Metaverse fashion event on March 24th   What will you be wearing?   https://t.co/KvvPZNEZ0d",0,0,3,"[]"
"26",2022-03-27 08:34:27,2022-03-27,"HARD❄️","hardmetaverse","https://twitter.com/HARDMETAVERSE/status/1507969279769030670","Proud to have been able to be a part of the first-ever Metaverse Fashion Week! 💚  The Cloudwalk and the rest of the site came out beautifully thanks to the team!   Special thanks to the team! @MirrorsmusicDCL @PangeaDAO @Punk8621 @catothekeed    #MVFW22  https://t.co/5Ey0EZHk1U",3,7,29,"['https://pbs.twimg.com/media/FO1h-JQVEAIrCVp.jpg']"
"27",2022-03-22 01:19:47,2022-03-22,"Roustan","roustannft","https://twitter.com/RoustanNFT/status/1506063050079543299","Honored to finish in the top ten wearables for Metaverse Fashion Week! Thank you @ParcelNFT and all the participating judges!",4,2,39,"[]"
"28",2022-04-19 21:30:34,2022-04-19,"CJ TRAX & DJ T-RAX","djtraxnft","https://twitter.com/DJTRAXNFT/status/1516499514525245446","@MetaPartyDCL @MetaModelAgency iSpy a dinosaur 🦖 Had so much fun DJing Metaverse Fashion Week 🪩",0,0,1,"[]"
"29",2022-03-14 21:25:51,2022-03-14,"Eveline Ruehlin","enilev","https://twitter.com/enilev/status/1503467464616726528","@labordeolivier @XRCouture @sebbourguignon @Khulood_Almani @AshokNellikar @TheAdityaPatro @JeroenBartelse @RLDI_Lamy @NevilleGaunt @Analytics_699 @BetaMoroney @AlbertoEMachado @baski_LA @jeancayeux Very much looking forward as to how this will play out 👍 @decentraland #MVFW  #fashion #FashionTech #Metaverse #NFTs #CryptoNews #blockchain #fashionista #XRCouture",0,0,7,"[]"
"30",2022-03-22 01:15:22,2022-03-22,"Parcel","parcelnft","https://twitter.com/ParcelNFT/status/1506061939360686086","The moment you've been waiting for 👀  We're very pleased to announce the 10th to 6th place winners in the @decentraland #MVFW Wearables Contest Wearables Contest. They'll each take home 100 MANA.  Congratulations!🤩  Watch them strut @MetaPartyDCL 's Community Fashion Show 👠  https://t.co/2OZvt9c0OM",19,20,103,"['https://pbs.twimg.com/media/FOaaERfVUAQMNGy.jpg']"
"31",2022-03-27 23:15:05,2022-03-27,"Canessa","canessadcl","https://twitter.com/CanessaDCL/status/1508190899271966721","#MVFW Day 4: Slaying it in skirt by @tangpoko Crop top by @ShopCider Eyes by @michi_todd Wings by BananaSky and Crown and Gloves by @DecentralGames  https://t.co/GIcnCpdXwJ",2,9,39,"['https://pbs.twimg.com/media/FO4qqCFVsAA-AmK.png']"
"32",2022-04-23 19:00:01,2022-04-23,"Nft Insider News","nftnews_insider","https://twitter.com/NFTNews_insider/status/1517911182060838912","Decentraland (MANA) launched Metaverse fashion week with the participation of 70 giant companies. 📣📣 #Metaverse #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist  #NFTCommunity  #CNFT #CNFTCommunnity  https://t.co/p9LahujsWh",2,0,2,"['https://pbs.twimg.com/media/FRCfNL_XsAI10UN.jpg']"
"33",2022-04-05 16:55:15,2022-04-05,"Hodie NFT","hodienft","https://twitter.com/HodieNft/status/1511356799282253827","The first @decentraland's #Metaverse #FashionWeek #MVFW took place on March 24 - 27, giving a chance to its visitors to dive into four days of runway shows, after-parties, shopping, panel talks, and more. More details via @forbes:  https://t.co/5J1WJSHC32 #HodieNFT #nftartist #nft",0,1,3,"[]"
"34",2022-03-22 04:48:32,2022-03-22,"Metakey","themetakey","https://twitter.com/themetakey/status/1506115584315908098","1/🧵 ATT: Edition 3 Holders!!  As part of @decentraland Metaverse Fashion Week @marc0matic is releasing '𝗠𝗲𝘁𝗿𝗼𝗽𝗼𝗹𝗶𝘀'!   A taste of  the creations from Marc-O-Matic's Universe.  Presenting 5 themes sets, 3 piece wearables in each.  https://t.co/C0HxcNMFOM",63,79,322,"[]"
"35",2022-04-18 19:00:26,2022-04-18,"DailyCoin","readdailycoin","https://twitter.com/ReadDailyCoin/status/1516099345636069376","#NFTnews 📰 The First-of-Its-Kind #MetaverseFashion Week Was Held in March: Here Are 5 Major Takeaways 👜👗👖  Read more:  https://t.co/e7b0vhqCxn  #Metaverse #NFT #NFTs #MVFW #NFTcommunity #crypto",2,0,5,"[]"
"36",2022-04-22 13:57:35,2022-04-22,"Eagle Stephen ➐","eagle_stephen_","https://twitter.com/Eagle_Stephen_/status/1517472681486176256","Hey guys ! Here is a giveaway from Decentraland Wearable artists. Legendary #MVFW Black Bitforce AF1  Like &amp; RT  Must follow all 3 accounts   @CaliforniaPlugg   @Skullonface    @Eagle_Stephen_   Tag 3 friends 48HRS  #Decentraland #Wearables #NFTdrop #NFT #MetaverseFashionWeek  https://t.co/wkO4Pt5w57",46,43,55,"['https://pbs.twimg.com/media/FQ8lP28XEAEVjGC.png']"
"37",2022-03-19 17:49:47,2022-03-19,"XPOZD","xpozd_io","https://twitter.com/xpozd_io/status/1505225030531264513","We will be launching two exclusive #fashion photography #NFT projects at our gallery in @decentraland during Metaverse Fashion Week (3/24-3/27) Join us -  https://t.co/Q4lYvmGOYh   #mvfw #NFTCollection #NFTdrop #nftphotography  https://t.co/qzNzrg5y0F",2,3,18,"[]"
"38",2022-03-22 23:15:36,2022-03-22,"CJ TRAX & DJ T-RAX","djtraxnft","https://twitter.com/DJTRAXNFT/status/1506394188148969476","Wagmi baby from Las Vegas Blvd. #metaverse #lasvegas #crypto #fashionweek  #MVFW #Decentraland  https://t.co/tpGCxg0sFv",1,0,15,"[]"
"39",2022-03-26 22:29:16,2022-03-26,"Quiksilver","0xquiksilver","https://twitter.com/0xQuiksilver/status/1507832080922812422","METAPARTY!!!! @MetaPartyDCL here with @RezinatorDCL ♥#MetaverseFashionWeek #MVFW  @decentraland @DCL_Events  Come join us:  https://t.co/rGEG6jQJfd  https://t.co/iHOd71O0i8",0,0,2,"['https://pbs.twimg.com/media/FOzk3OKXoAUA4pK.jpg']"
"40",2022-03-22 18:30:00,2022-03-22,"The Collective","chameleon_nft","https://twitter.com/Chameleon_NFT/status/1506322315080089601","“Before you leave the house, look in the mirror and take one thing off."" - Coco Chanel   We couldn't agree more. Prop Removal potion incoming! Show us which Chams have one too many accessories. 👇 #ChamFam #NFT #nftart #Metaverse #FashionWeek  #nftfashion @chanel  https://t.co/HlGiffm5xk",12,20,46,"['https://pbs.twimg.com/tweet_video_thumb/FOeEkokXsAwMKvQ.jpg']"
"41",2022-03-27 00:18:55,2022-03-27,"Serenaelis","serenaelis_","https://twitter.com/Serenaelis_/status/1507859675349454848","living my best life   #MetaverseFashionWeek  #mvfw outfit by :@viaAvatar  music Notes : @Serenaelis_  https://t.co/OgupjPmS3V",3,1,30,"['https://pbs.twimg.com/media/FOz9mh6WQAcYOQv.jpg']"
"42",2022-03-18 19:19:08,2022-03-18,"8SIAN","8siannft","https://twitter.com/8sianNFT/status/1504885128291827712","Looking forward to the @BosonProtocol Metaverse Fashion Week with @ShopCider @ikks616 @ANREALAGE_ @Deadfellaz @therebelsnft @FangGangNFT #ChristineMassarany @Chubbies x @Macerich @ngrave_official @Wonderthebrand ! See ya at the Fashion District @decentraland 💁🏻‍♀️ #8SIAN #8SIAN1ETH  https://t.co/EuWHS3fTmO",0,13,32,"['https://pbs.twimg.com/media/FOJtC-HaIAE7fpT.jpg']"
"43",2022-03-22 15:11:31,2022-03-22,"Metaverse Insider","metav_insider","https://twitter.com/Metav_Insider/status/1506272364476178439","🚀@decentraland will host the Metaverse Fashion Week, which will start on March 24th  🧥The event will feature designers such as Tommy Hilfiger and Paco Rabanne    https://t.co/XwNfK9y12A  #event #fashion #designers #metaverse #web3 #fashion #fashionindustry #fashionweek",0,1,3,"[]"
"44",2022-04-06 20:17:34,2022-04-06,"Cryptoprenure","cryptoprenure","https://twitter.com/Cryptoprenure/status/1511770103947309056","#Cryptocurrency What Fashion Week is like in the metaverse - Mashable  https://t.co/NB3E1DIQyP",1,0,0,"[]"
"45",2022-03-22 12:30:27,2022-03-22,"Philip D Hughes - Breaking Metaverse News","pdh_metaverse","https://twitter.com/PDH_Metaverse/status/1506231832412569601","Moore From L.A.: What Is Metaverse Fashion Week? The Decentraland Event's Creator, Producer Explain - WWD  https://t.co/Ygxdm05I8F   Follow for #Metaverse #DataScience #Science #Tech #Coding #IoT #AI #VR  #Gaming #Robotics #Renewables",0,0,0,"[]"
"46",2022-03-28 01:45:04,2022-03-28,"GossApe Girl","gossapegirl","https://twitter.com/gossapegirl/status/1508228642727673857","BIG THANKS to the community, our Metaverse Fashion Week debut wouldn't be half as much fun without each of you! We really appreciate the continuous support. This one is for our community, much love to all of you 💖  #GossApeGirl #GGFW  https://t.co/hL4j198BIC",4,30,84,"[]"
"47",2022-03-03 16:57:59,2022-03-03,"DOCTORdripp.eth","doctordrippnft","https://twitter.com/DOCTORdrippNFT/status/1499413786066710531","“Punk Hat by #DOCTORdripp” is my submission to #MVFW and is currently in the #Decentraland marketplace for 3 mana.   @ParcelNFT @decentraland @MetaPartyDCL  https://t.co/qnJYWGaynh",2,5,36,"['https://pbs.twimg.com/media/FM785EXUUAEPQYN.jpg', 'https://pbs.twimg.com/media/FM785EWVgAQp6Es.jpg']"
"48",2022-03-17 09:31:22,2022-03-17,"What NFT","nftwhat_","https://twitter.com/NFTWHAT_/status/1504374821983072256","75% off during Metaverse Fashion week 🏷️🏷️ Now you can get Houras suit for 0.5 $MANA instead of 2 $MANA.  ONLY ON @decentrland  #Decentraland #Wearable  https://t.co/OhhQujKIbV",0,0,1,"[]"
"49",2022-03-01 19:32:46,2022-03-01,"XPOZD","xpozd_io","https://twitter.com/xpozd_io/status/1498727966871724033","Digital #fashion has gone from a niche to an emerging industry. As technology &amp; knowledge improve, so does the data-backed understanding of what people want to buy and wear virtually.  #mvfw #decentraland #metaverse  https://t.co/gCsMcjwwoj",0,2,4,"[]"
"50",2022-03-17 05:55:48,2022-03-17,"8SIANMOM","8sianmom","https://twitter.com/8sianmom/status/1504320574243295236","A photo with #Khoonhooi and the Mara gown (worn by @katyperry on @IHRJingleBall)   Ps. This piece will be showcased on @decentraland @BosonProtocol fashion week!   #Metaverse #fashionweek  https://t.co/Nswjwba23N",7,19,128,"['https://pbs.twimg.com/media/FOBrlbzVIAUCj20.jpg']"
"51",2022-03-27 23:24:28,2022-03-27,"Meta Jewels","metajewels_io","https://twitter.com/metajewels_io/status/1508193258882879488","#findingsophiatherobot @Forever21 in @decentraland   Come join us!  https://t.co/lmUxIBoKND  @RealSophiaRobot @mahaha0 @Skazsverse   #DCL #MVFW #forever21 #fashion #metafashion  https://t.co/fZtNqaN2Yh",2,0,14,"['https://pbs.twimg.com/media/FO4tQqbaQAE9kUE.jpg']"
"52",2022-04-05 15:00:12,2022-04-05,"Metaverse Group","metav3rsegroup","https://twitter.com/metav3rsegroup/status/1511327845380993031","Virtual stores, digital runways, nft wearables, music performances and VIP events. Swipe for an inside look at @decentraland’s first Metaverse Fashion Week.  https://t.co/0MNhAe2BPP",1,1,9,"['https://pbs.twimg.com/media/FPlQqjEXEAIpaII.jpg', 'https://pbs.twimg.com/media/FPlQqmmWUAA8_kI.jpg', 'https://pbs.twimg.com/media/FPlQqk9XoAA2vPs.jpg', 'https://pbs.twimg.com/media/FPlQqkMXoAQXsUk.jpg']"
"53",2022-02-26 11:33:10,2022-02-26,"Coinstacknews","coinstacknews","https://twitter.com/coinstacknews/status/1497520106368344069","Decentraland to Host Metaverse First Fashion Week Next Month  https://t.co/KvdonEYpkc",0,0,0,"[]"
"54",2022-04-22 20:02:19,2022-04-22,"Fortis Coin","fortis_coin","https://twitter.com/Fortis_Coin/status/1517564472239570945","In total, their activity has grown over 2,000% from 2021! 📈  The #Metaverse space also continues to grow and evolve, with #Decentraland’s #Fashion Week and the #Sandbox Alpha season 2 paving the way for blockchain-based metaverse projects. 🚀 (2/3)",1,0,4,"[]"
"55",2022-02-27 14:04:51,2022-02-27,"Deus Ex Metaverse","deusexmetaverse","https://twitter.com/DeusExMetaverse/status/1497920664862351366","Dolce &amp; Gabbana (@dolcegabbana) embrace the #metaverse at Milan fashion week, by Jessica Cartner-Morley (@JessC_M) in @guardian  https://t.co/isfTrtUYz6",1,0,0,"[]"
"56",2022-03-05 16:05:10,2022-03-05,"CryptoTab NFT","cryptotabnft","https://twitter.com/cryptotabnft/status/1500125273135755275","#Mustknow for all of you who love fashion, NFT or both! #Decentraland and @UNXD_NFT present Metaverse Fashion Week! There’ll be parties, pop-ups, and catwalks. Come on and let’s hang out! 💃🏼🕺🏻  https://t.co/7jHxjkbLzy  https://t.co/t2Dv71qzhE",3,10,49,"['https://pbs.twimg.com/media/FNGDux0WUAAIa3v.jpg']"
"57",2022-04-18 18:46:36,2022-04-18,"CryptogainN","cryptogainn","https://twitter.com/cryptogainn/status/1516095864107941892","~The First-of-Its-Kind Metaverse Fashion Week Was Held in March: Here Are 5 Major Takeaways — DailyCoin~  https://t.co/GDjwcShEuF #crypto #cryptonews #cryptocurrency #cryptocurrencynews",2,0,0,"[]"
"58",2022-03-04 15:34:34,2022-03-04,"ShelleyVan.eth (She/Her)","teenybod","https://twitter.com/teenybod/status/1499755182384553988","Metaverse Fashion Week is almost here!   I cannot wait to celebrate the incredible wearables created by this community.  I'd love to enter my first design, the 70s Groovy Suit, for a chance to be showcased. 💕🕺   @ParcelNFT @decentraland @MetaPartyDCL #MVFW  https://t.co/icnLG9YJsT",5,4,42,"['https://pbs.twimg.com/media/FNArnEyVcAcP52U.png', 'https://pbs.twimg.com/media/FNArruBVEAEhF8m.png', 'https://pbs.twimg.com/media/FNArs0tVIAANuxZ.png']"
"59",2022-03-21 10:46:29,2022-03-21,"0xjoules.eth","0xjoules","https://twitter.com/0xjoules/status/1505843277509103617","Excited for the upcoming Metaverse Fashion Week with @Deadfellaz @FangGangNFT @BosonProtocol 🎉  https://t.co/FUhgokQwEh",6,9,76,"['https://pbs.twimg.com/media/FOXUenhXMAMU1mI.jpg']"
"60",2022-02-23 18:13:35,2022-02-23,"CryptoRedivex","cryptoredivex","https://twitter.com/CryptoRedivex/status/1496533709024940037","The Metaverse Virtual Fashion Week Is Coming in Decentraland  https://t.co/QAdeTWJzPQ #gamingCrypto #bitcoin #cryptocurrency",0,0,0,"[]"
"61",2022-03-27 05:54:43,2022-03-27,"Billy Teacoin (🫖,🥳)","billyteacoin","https://twitter.com/BillyTeacoin/status/1507929082876796929","@Jarod40020's favourite kinda hat, the beer can hat! ❤️🥳  #MVFW #MVFW2022 #DCL #Decentraland #Metaverse  https://t.co/rwQ2XCwZtn",0,0,0,"['https://pbs.twimg.com/media/FO09MYGaUAA9eLo.jpg']"
"62",2022-03-26 18:22:42,2022-03-26,"Girl With Girl","girlwithgirlnft","https://twitter.com/GirlWithGirlNFT/status/1507770030041493505","My wife and I explored the #MVFW locations and are mind-blown by all the exciting digital art and fashion showcases!  https://t.co/CplBycv1p7",1,0,1,"[]"
