"","participant_code","item_tweet","rating","item","tweet","source"
"20287","evx0zc3a","financial10",5,"financial","10","web3"
"20288","me2ii5mz","financial10",NA,"financial","10","web3"
"20289","qva57gbb","financial10",4,"financial","10","web3"
"20290","toaoocz2","financial10",NA,"financial","10","web3"
"20291","nv1uy98b","financial10",NA,"financial","10","web3"
"20292","9h4ceqz2","financial10",7,"financial","10","web3"
"20293","n0wp5zd8","financial10",NA,"financial","10","web3"
"20294","x8ux5i6y","financial10",7,"financial","10","web3"
"20295","qoyax9r0","financial10",NA,"financial","10","web3"
"20296","xm509tw1","financial10",1,"financial","10","web3"
"20297","gqmkeow0","financial10",NA,"financial","10","web3"
"20298","6muoe37h","financial10",6,"financial","10","web3"
"20299","t2edihr0","financial10",NA,"financial","10","web3"
"20300","yz2beulm","financial10",5,"financial","10","web3"
"20301","fvemlgiw","financial10",NA,"financial","10","web3"
"20302","nl6xjpo7","financial10",5,"financial","10","web3"
"20303","fcsbtn6k","financial10",NA,"financial","10","web3"
"20304","curnl29o","financial10",NA,"financial","10","web3"
"20305","1tozm66a","financial10",5,"financial","10","web3"
"20306","iv519w8r","financial10",NA,"financial","10","web3"
"20307","acsdwiqr","financial10",1,"financial","10","web3"
"20308","4js2miwp","financial10",NA,"financial","10","web3"
"20309","jpfuvqgw","financial10",2,"financial","10","web3"
"20310","g1uvm9wv","financial10",NA,"financial","10","web3"
"20311","712u1e71","financial10",5,"financial","10","web3"
"20312","57q12bc7","financial10",NA,"financial","10","web3"
"20313","q5gaxvft","financial10",6,"financial","10","web3"
"20314","lcl3ehap","financial10",NA,"financial","10","web3"
"20315","l0vd19fj","financial10",7,"financial","10","web3"
"20316","pwkrzn40","financial10",NA,"financial","10","web3"
"20317","govzzomw","financial10",1,"financial","10","web3"
"20318","agykousy","financial10",NA,"financial","10","web3"
"20319","ngsqw49j","financial10",5,"financial","10","web3"
"20320","f8umy53m","financial10",NA,"financial","10","web3"
"20321","uzza49m6","financial10",7,"financial","10","web3"
"20322","8vcghghp","financial10",NA,"financial","10","web3"
"20323","f6y08krf","financial10",3,"financial","10","web3"
"20324","by4yanjb","financial10",NA,"financial","10","web3"
"20325","5vxkjued","financial10",4,"financial","10","web3"
"20326","pt1k2gya","financial10",NA,"financial","10","web3"
"20327","ba1ix5rs","financial10",NA,"financial","10","web3"
"20328","vgqiwli0","financial10",4,"financial","10","web3"
"20329","8ycp4uiv","financial10",NA,"financial","10","web3"
"20330","yoksfz80","financial10",2,"financial","10","web3"
"20331","mygg7jsf","financial10",NA,"financial","10","web3"
"20332","6135dpe8","financial10",7,"financial","10","web3"
"20333","c36345sy","financial10",NA,"financial","10","web3"
"20334","8u8yvyyo","financial10",4,"financial","10","web3"
"20335","e8rdjk5m","financial10",4,"financial","10","web3"
"20336","0srondmg","financial10",NA,"financial","10","web3"
"20337","og34gxwy","financial10",3,"financial","10","web3"
"20338","xp91wpet","financial10",NA,"financial","10","web3"
"20339","5rg41nue","financial10",1,"financial","10","web3"
"20340","jnkijng0","financial10",NA,"financial","10","web3"
"20341","he5c8uyo","financial10",4,"financial","10","web3"
"20342","rlo2oc87","financial10",NA,"financial","10","web3"
"20343","jcsufc2z","financial10",NA,"financial","10","web3"
"20344","mj3b11nc","financial10",3,"financial","10","web3"
"20345","cxt8ofo7","financial10",NA,"financial","10","web3"
"20346","0au9q0bv","financial10",4,"financial","10","web3"
"20347","bca7n5xk","financial10",NA,"financial","10","web3"
"20348","wjuluvfd","financial10",3,"financial","10","web3"
"20349","jg9stgrs","financial10",NA,"financial","10","web3"
"20350","xge3gw5y","financial10",6,"financial","10","web3"
"20351","ucwf1wvy","financial10",NA,"financial","10","web3"
"20352","5iozpviz","financial10",4,"financial","10","web3"
"20353","l0mtaawo","financial10",NA,"financial","10","web3"
"20354","0oewz2ea","financial10",7,"financial","10","web3"
"20355","kelsiw74","financial10",NA,"financial","10","web3"
"20356","2jb5hi60","financial10",4,"financial","10","web3"
"20357","gdu9lj7r","financial10",NA,"financial","10","web3"
"20358","uegydg7g","financial10",6,"financial","10","web3"
"20359","y3cyrwe1","financial10",NA,"financial","10","web3"
"20360","e8zwvzcw","financial10",2,"financial","10","web3"
"20361","a9lw8t9i","financial10",NA,"financial","10","web3"
"20362","nt90o9ux","financial10",5,"financial","10","web3"
"20363","pllysyhy","financial10",NA,"financial","10","web3"
"20364","4w4whaox","financial10",7,"financial","10","web3"
"20365","6ca3hvyu","financial10",NA,"financial","10","web3"
"20366","0w4ojw4o","financial10",7,"financial","10","web3"
"20367","9t5zoj2q","financial10",NA,"financial","10","web3"
"20368","yfaeo1to","financial10",7,"financial","10","web3"
"20369","p8e7vat8","financial10",NA,"financial","10","web3"
"20370","m6l8ynog","financial10",4,"financial","10","web3"
"20371","sp3z7jov","financial10",NA,"financial","10","web3"
"20372","2qm0d32j","financial10",2,"financial","10","web3"
"20373","p6kabpcv","financial10",NA,"financial","10","web3"
"20374","q8nk50gy","financial10",6,"financial","10","web3"
"20375","696w6ha8","financial10",NA,"financial","10","web3"
"20376","w4bv9bmk","financial10",4,"financial","10","web3"
"20377","wtbrvnca","financial10",NA,"financial","10","web3"
"20378","acje7hag","financial10",3,"financial","10","web3"
"20379","pj85w95c","financial10",NA,"financial","10","web3"
"20380","dmnv9fjr","financial10",2,"financial","10","web3"
"20381","gfs8j7lu","financial10",NA,"financial","10","web3"
"20382","fzyb8kza","financial10",7,"financial","10","web3"
"20383","18qwzl86","financial10",NA,"financial","10","web3"
"20384","wdx8mupu","financial10",7,"financial","10","web3"
"20385","gx4pzebq","financial10",NA,"financial","10","web3"
"20386","25quzehx","financial10",6,"financial","10","web3"
"20387","a8v3uhii","financial10",NA,"financial","10","web3"
"20388","p1nr4tt8","financial10",6,"financial","10","web3"
"20389","ih5pqp0z","financial10",NA,"financial","10","web3"
"20390","xwxx0fn3","financial10",5,"financial","10","web3"
"20391","ic4567h6","financial10",NA,"financial","10","web3"
"20392","60vs07wz","financial10",7,"financial","10","web3"
"20393","p5bppvqi","financial10",NA,"financial","10","web3"
"20394","g9w7l4zn","financial10",5,"financial","10","web3"
"20395","yahqo8w0","financial10",NA,"financial","10","web3"
"20396","tzsxb714","financial10",NA,"financial","10","web3"
"20397","rpq48z9e","financial10",2,"financial","10","web3"
"20398","1v5mg1sr","financial10",NA,"financial","10","web3"
"20399","opqmjbad","financial10",4,"financial","10","web3"
"20400","wtkedqqa","financial10",NA,"financial","10","web3"
"20401","770umb2c","financial10",7,"financial","10","web3"
"20402","o1cmcxd1","financial10",NA,"financial","10","web3"
"20403","ynhuka30","financial10",6,"financial","10","web3"
"20404","m92qu76p","financial10",NA,"financial","10","web3"
"20405","nfxr8nzu","financial10",3,"financial","10","web3"
"20406","5v5t2bfz","financial10",NA,"financial","10","web3"
"20407","qvechdho","financial10",1,"financial","10","web3"
"20408","lq7uarth","financial10",NA,"financial","10","web3"
"20409","vfte9rhd","financial10",6,"financial","10","web3"
"20410","yz0o7s93","financial10",NA,"financial","10","web3"
"20411","jx1hoqs5","financial11",2,"financial","11","brands"
"20412","6yf74bre","financial11",NA,"financial","11","brands"
"20413","ogdohkf8","financial11",2,"financial","11","brands"
"20414","9was9jwj","financial11",NA,"financial","11","brands"
"20415","g0v9p7we","financial11",7,"financial","11","brands"
"20416","27uhtyxu","financial11",NA,"financial","11","brands"
"20417","a89bdfnw","financial11",3,"financial","11","brands"
"20418","gcap2hq5","financial11",7,"financial","11","brands"
"20419","62sgf1q6","financial11",6,"financial","11","brands"
"20420","agnsjv3u","financial11",NA,"financial","11","brands"
"20421","z61pj3qh","financial11",NA,"financial","11","brands"
"20422","i9lsmrra","financial11",3,"financial","11","brands"
"20423","eh8427qe","financial11",NA,"financial","11","brands"
"20424","hf2jc55w","financial11",6,"financial","11","brands"
"20425","i6owifbh","financial11",NA,"financial","11","brands"
"20426","8039ho03","financial11",5,"financial","11","brands"
"20427","p8y66am4","financial11",NA,"financial","11","brands"
"20428","fpejknpw","financial11",3,"financial","11","brands"
"20429","crf9ios0","financial11",NA,"financial","11","brands"
"20430","lrkhjbvs","financial11",5,"financial","11","brands"
"20431","j80ligbl","financial11",NA,"financial","11","brands"
"20432","yho59dh1","financial11",5,"financial","11","brands"
"20433","n7ewy2cs","financial11",NA,"financial","11","brands"
"20434","r02olzq0","financial11",6,"financial","11","brands"
"20435","qq5poky6","financial11",NA,"financial","11","brands"
"20436","ufnwpmau","financial11",5,"financial","11","brands"
"20437","jr301tge","financial11",NA,"financial","11","brands"
"20438","6vr1fp3w","financial11",4,"financial","11","brands"
"20439","9i4oj2r2","financial11",NA,"financial","11","brands"
"20440","1bkh0km2","financial11",5,"financial","11","brands"
"20441","h663junz","financial11",7,"financial","11","brands"
"20442","gem9aoqj","financial11",NA,"financial","11","brands"
"20443","1zvtzuqk","financial11",7,"financial","11","brands"
"20444","evx0zc3a","financial11",NA,"financial","11","brands"
"20445","me2ii5mz","financial11",5,"financial","11","brands"
"20446","qva57gbb","financial11",NA,"financial","11","brands"
"20447","toaoocz2","financial11",4,"financial","11","brands"
"20448","nv1uy98b","financial11",7,"financial","11","brands"
"20449","9h4ceqz2","financial11",NA,"financial","11","brands"
"20450","n0wp5zd8","financial11",4,"financial","11","brands"
"20451","x8ux5i6y","financial11",NA,"financial","11","brands"
"20452","qoyax9r0","financial11",6,"financial","11","brands"
"20453","xm509tw1","financial11",NA,"financial","11","brands"
"20454","gqmkeow0","financial11",6,"financial","11","brands"
"20455","6muoe37h","financial11",NA,"financial","11","brands"
"20456","t2edihr0","financial11",7,"financial","11","brands"
"20457","yz2beulm","financial11",NA,"financial","11","brands"
"20458","fvemlgiw","financial11",7,"financial","11","brands"
"20459","nl6xjpo7","financial11",NA,"financial","11","brands"
"20460","fcsbtn6k","financial11",5,"financial","11","brands"
"20461","curnl29o","financial11",4,"financial","11","brands"
"20462","1tozm66a","financial11",NA,"financial","11","brands"
"20463","iv519w8r","financial11",6,"financial","11","brands"
"20464","acsdwiqr","financial11",NA,"financial","11","brands"
"20465","4js2miwp","financial11",4,"financial","11","brands"
"20466","jpfuvqgw","financial11",NA,"financial","11","brands"
"20467","g1uvm9wv","financial11",7,"financial","11","brands"
"20468","712u1e71","financial11",NA,"financial","11","brands"
"20469","57q12bc7","financial11",3,"financial","11","brands"
"20470","q5gaxvft","financial11",NA,"financial","11","brands"
"20471","lcl3ehap","financial11",5,"financial","11","brands"
"20472","l0vd19fj","financial11",NA,"financial","11","brands"
"20473","pwkrzn40","financial11",6,"financial","11","brands"
"20474","govzzomw","financial11",NA,"financial","11","brands"
"20475","agykousy","financial11",5,"financial","11","brands"
"20476","ngsqw49j","financial11",NA,"financial","11","brands"
"20477","f8umy53m","financial11",2,"financial","11","brands"
"20478","uzza49m6","financial11",NA,"financial","11","brands"
"20479","8vcghghp","financial11",2,"financial","11","brands"
"20480","f6y08krf","financial11",NA,"financial","11","brands"
"20481","by4yanjb","financial11",2,"financial","11","brands"
"20482","5vxkjued","financial11",NA,"financial","11","brands"
"20483","pt1k2gya","financial11",7,"financial","11","brands"
"20484","ba1ix5rs","financial11",7,"financial","11","brands"
"20485","vgqiwli0","financial11",NA,"financial","11","brands"
"20486","8ycp4uiv","financial11",3,"financial","11","brands"
"20487","yoksfz80","financial11",NA,"financial","11","brands"
"20488","mygg7jsf","financial11",7,"financial","11","brands"
"20489","6135dpe8","financial11",NA,"financial","11","brands"
"20490","c36345sy","financial11",2,"financial","11","brands"
"20491","8u8yvyyo","financial11",NA,"financial","11","brands"
"20492","e8rdjk5m","financial11",NA,"financial","11","brands"
"20493","0srondmg","financial11",6,"financial","11","brands"
"20494","og34gxwy","financial11",NA,"financial","11","brands"
"20495","xp91wpet","financial11",7,"financial","11","brands"
"20496","5rg41nue","financial11",NA,"financial","11","brands"
"20497","jnkijng0","financial11",5,"financial","11","brands"
"20498","he5c8uyo","financial11",NA,"financial","11","brands"
"20499","rlo2oc87","financial11",6,"financial","11","brands"
"20500","jcsufc2z","financial11",6,"financial","11","brands"
"20501","mj3b11nc","financial11",NA,"financial","11","brands"
"20502","cxt8ofo7","financial11",5,"financial","11","brands"
"20503","0au9q0bv","financial11",NA,"financial","11","brands"
"20504","bca7n5xk","financial11",4,"financial","11","brands"
"20505","wjuluvfd","financial11",NA,"financial","11","brands"
"20506","jg9stgrs","financial11",6,"financial","11","brands"
"20507","xge3gw5y","financial11",NA,"financial","11","brands"
"20508","ucwf1wvy","financial11",6,"financial","11","brands"
"20509","5iozpviz","financial11",NA,"financial","11","brands"
"20510","l0mtaawo","financial11",7,"financial","11","brands"
"20511","0oewz2ea","financial11",NA,"financial","11","brands"
"20512","kelsiw74","financial11",5,"financial","11","brands"
"20513","2jb5hi60","financial11",NA,"financial","11","brands"
"20514","gdu9lj7r","financial11",7,"financial","11","brands"
"20515","uegydg7g","financial11",NA,"financial","11","brands"
"20516","y3cyrwe1","financial11",2,"financial","11","brands"
"20517","e8zwvzcw","financial11",NA,"financial","11","brands"
"20518","a9lw8t9i","financial11",7,"financial","11","brands"
"20519","nt90o9ux","financial11",NA,"financial","11","brands"
"20520","pllysyhy","financial11",2,"financial","11","brands"
"20521","4w4whaox","financial11",NA,"financial","11","brands"
"20522","6ca3hvyu","financial11",5,"financial","11","brands"
"20523","0w4ojw4o","financial11",NA,"financial","11","brands"
"20524","9t5zoj2q","financial11",5,"financial","11","brands"
"20525","yfaeo1to","financial11",NA,"financial","11","brands"
"20526","p8e7vat8","financial11",5,"financial","11","brands"
"20527","m6l8ynog","financial11",NA,"financial","11","brands"
"20528","sp3z7jov","financial11",2,"financial","11","brands"
"20529","2qm0d32j","financial11",NA,"financial","11","brands"
"20530","p6kabpcv","financial11",4,"financial","11","brands"
"20531","q8nk50gy","financial11",NA,"financial","11","brands"
"20532","696w6ha8","financial11",6,"financial","11","brands"
"20533","w4bv9bmk","financial11",NA,"financial","11","brands"
"20534","wtbrvnca","financial11",5,"financial","11","brands"
"20535","acje7hag","financial11",NA,"financial","11","brands"
"20536","pj85w95c","financial11",4,"financial","11","brands"
"20537","dmnv9fjr","financial11",NA,"financial","11","brands"
"20538","gfs8j7lu","financial11",7,"financial","11","brands"
"20539","fzyb8kza","financial11",NA,"financial","11","brands"
"20540","18qwzl86","financial11",6,"financial","11","brands"
"20541","wdx8mupu","financial11",NA,"financial","11","brands"
"20542","gx4pzebq","financial11",5,"financial","11","brands"
"20543","25quzehx","financial11",NA,"financial","11","brands"
"20544","a8v3uhii","financial11",6,"financial","11","brands"
"20545","p1nr4tt8","financial11",NA,"financial","11","brands"
"20546","ih5pqp0z","financial11",5,"financial","11","brands"
"20547","xwxx0fn3","financial11",NA,"financial","11","brands"
"20548","ic4567h6","financial11",4,"financial","11","brands"
"20549","60vs07wz","financial11",NA,"financial","11","brands"
"20550","p5bppvqi","financial11",3,"financial","11","brands"
"20551","g9w7l4zn","financial11",NA,"financial","11","brands"
"20552","yahqo8w0","financial11",7,"financial","11","brands"
"20553","tzsxb714","financial11",5,"financial","11","brands"
"20554","rpq48z9e","financial11",NA,"financial","11","brands"
"20555","1v5mg1sr","financial11",7,"financial","11","brands"
"20556","opqmjbad","financial11",NA,"financial","11","brands"
"20557","wtkedqqa","financial11",6,"financial","11","brands"
"20558","770umb2c","financial11",NA,"financial","11","brands"
"20559","o1cmcxd1","financial11",3,"financial","11","brands"
"20560","ynhuka30","financial11",NA,"financial","11","brands"
"20561","m92qu76p","financial11",4,"financial","11","brands"
"20562","nfxr8nzu","financial11",NA,"financial","11","brands"
"20563","5v5t2bfz","financial11",5,"financial","11","brands"
"20564","qvechdho","financial11",NA,"financial","11","brands"
"20565","lq7uarth","financial11",2,"financial","11","brands"
"20566","vfte9rhd","financial11",NA,"financial","11","brands"
"20567","yz0o7s93","financial11",5,"financial","11","brands"
"20568","jx1hoqs5","financial12",2,"financial","12","brands"
"20569","6yf74bre","financial12",NA,"financial","12","brands"
"20570","ogdohkf8","financial12",2,"financial","12","brands"
"20571","9was9jwj","financial12",NA,"financial","12","brands"
"20572","g0v9p7we","financial12",7,"financial","12","brands"
"20573","27uhtyxu","financial12",NA,"financial","12","brands"
"20574","a89bdfnw","financial12",1,"financial","12","brands"
"20575","gcap2hq5","financial12",7,"financial","12","brands"
"20576","62sgf1q6","financial12",6,"financial","12","brands"
"20577","agnsjv3u","financial12",NA,"financial","12","brands"
"20578","z61pj3qh","financial12",NA,"financial","12","brands"
"20579","i9lsmrra","financial12",4,"financial","12","brands"
"20580","eh8427qe","financial12",NA,"financial","12","brands"
"20581","hf2jc55w","financial12",4,"financial","12","brands"
"20582","i6owifbh","financial12",NA,"financial","12","brands"
"20583","8039ho03","financial12",5,"financial","12","brands"
"20584","p8y66am4","financial12",NA,"financial","12","brands"
"20585","fpejknpw","financial12",5,"financial","12","brands"
"20586","crf9ios0","financial12",NA,"financial","12","brands"
"20587","lrkhjbvs","financial12",5,"financial","12","brands"
"20588","j80ligbl","financial12",NA,"financial","12","brands"
"20589","yho59dh1","financial12",6,"financial","12","brands"
"20590","n7ewy2cs","financial12",NA,"financial","12","brands"
"20591","r02olzq0","financial12",3,"financial","12","brands"
"20592","qq5poky6","financial12",NA,"financial","12","brands"
"20593","ufnwpmau","financial12",6,"financial","12","brands"
"20594","jr301tge","financial12",NA,"financial","12","brands"
"20595","6vr1fp3w","financial12",5,"financial","12","brands"
"20596","9i4oj2r2","financial12",NA,"financial","12","brands"
"20597","1bkh0km2","financial12",6,"financial","12","brands"
"20598","h663junz","financial12",7,"financial","12","brands"
"20599","gem9aoqj","financial12",NA,"financial","12","brands"
"20600","1zvtzuqk","financial12",6,"financial","12","brands"
"20601","evx0zc3a","financial12",NA,"financial","12","brands"
"20602","me2ii5mz","financial12",6,"financial","12","brands"
"20603","qva57gbb","financial12",NA,"financial","12","brands"
"20604","toaoocz2","financial12",2,"financial","12","brands"
"20605","nv1uy98b","financial12",1,"financial","12","brands"
"20606","9h4ceqz2","financial12",NA,"financial","12","brands"
"20607","n0wp5zd8","financial12",6,"financial","12","brands"
"20608","x8ux5i6y","financial12",NA,"financial","12","brands"
"20609","qoyax9r0","financial12",5,"financial","12","brands"
"20610","xm509tw1","financial12",NA,"financial","12","brands"
"20611","gqmkeow0","financial12",1,"financial","12","brands"
"20612","6muoe37h","financial12",NA,"financial","12","brands"
"20613","t2edihr0","financial12",6,"financial","12","brands"
"20614","yz2beulm","financial12",NA,"financial","12","brands"
"20615","fvemlgiw","financial12",6,"financial","12","brands"
"20616","nl6xjpo7","financial12",NA,"financial","12","brands"
"20617","fcsbtn6k","financial12",3,"financial","12","brands"
"20618","curnl29o","financial12",5,"financial","12","brands"
"20619","1tozm66a","financial12",NA,"financial","12","brands"
"20620","iv519w8r","financial12",4,"financial","12","brands"
"20621","acsdwiqr","financial12",NA,"financial","12","brands"
"20622","4js2miwp","financial12",5,"financial","12","brands"
"20623","jpfuvqgw","financial12",NA,"financial","12","brands"
"20624","g1uvm9wv","financial12",5,"financial","12","brands"
"20625","712u1e71","financial12",NA,"financial","12","brands"
"20626","57q12bc7","financial12",4,"financial","12","brands"
"20627","q5gaxvft","financial12",NA,"financial","12","brands"
"20628","lcl3ehap","financial12",5,"financial","12","brands"
"20629","l0vd19fj","financial12",NA,"financial","12","brands"
"20630","pwkrzn40","financial12",5,"financial","12","brands"
"20631","govzzomw","financial12",NA,"financial","12","brands"
"20632","agykousy","financial12",4,"financial","12","brands"
"20633","ngsqw49j","financial12",NA,"financial","12","brands"
"20634","f8umy53m","financial12",2,"financial","12","brands"
"20635","uzza49m6","financial12",NA,"financial","12","brands"
"20636","8vcghghp","financial12",4,"financial","12","brands"
"20637","f6y08krf","financial12",NA,"financial","12","brands"
"20638","by4yanjb","financial12",6,"financial","12","brands"
"20639","5vxkjued","financial12",NA,"financial","12","brands"
"20640","pt1k2gya","financial12",6,"financial","12","brands"
"20641","ba1ix5rs","financial12",6,"financial","12","brands"
"20642","vgqiwli0","financial12",NA,"financial","12","brands"
"20643","8ycp4uiv","financial12",1,"financial","12","brands"
"20644","yoksfz80","financial12",NA,"financial","12","brands"
"20645","mygg7jsf","financial12",6,"financial","12","brands"
"20646","6135dpe8","financial12",NA,"financial","12","brands"
"20647","c36345sy","financial12",2,"financial","12","brands"
"20648","8u8yvyyo","financial12",NA,"financial","12","brands"
"20649","e8rdjk5m","financial12",NA,"financial","12","brands"
"20650","0srondmg","financial12",6,"financial","12","brands"
"20651","og34gxwy","financial12",NA,"financial","12","brands"
"20652","xp91wpet","financial12",4,"financial","12","brands"
"20653","5rg41nue","financial12",NA,"financial","12","brands"
"20654","jnkijng0","financial12",4,"financial","12","brands"
"20655","he5c8uyo","financial12",NA,"financial","12","brands"
"20656","rlo2oc87","financial12",1,"financial","12","brands"
"20657","jcsufc2z","financial12",6,"financial","12","brands"
"20658","mj3b11nc","financial12",NA,"financial","12","brands"
"20659","cxt8ofo7","financial12",4,"financial","12","brands"
"20660","0au9q0bv","financial12",NA,"financial","12","brands"
"20661","bca7n5xk","financial12",4,"financial","12","brands"
"20662","wjuluvfd","financial12",NA,"financial","12","brands"
"20663","jg9stgrs","financial12",6,"financial","12","brands"
"20664","xge3gw5y","financial12",NA,"financial","12","brands"
"20665","ucwf1wvy","financial12",6,"financial","12","brands"
"20666","5iozpviz","financial12",NA,"financial","12","brands"
"20667","l0mtaawo","financial12",4,"financial","12","brands"
"20668","0oewz2ea","financial12",NA,"financial","12","brands"
"20669","kelsiw74","financial12",5,"financial","12","brands"
"20670","2jb5hi60","financial12",NA,"financial","12","brands"
"20671","gdu9lj7r","financial12",6,"financial","12","brands"
"20672","uegydg7g","financial12",NA,"financial","12","brands"
"20673","y3cyrwe1","financial12",4,"financial","12","brands"
"20674","e8zwvzcw","financial12",NA,"financial","12","brands"
"20675","a9lw8t9i","financial12",3,"financial","12","brands"
"20676","nt90o9ux","financial12",NA,"financial","12","brands"
"20677","pllysyhy","financial12",1,"financial","12","brands"
"20678","4w4whaox","financial12",NA,"financial","12","brands"
"20679","6ca3hvyu","financial12",5,"financial","12","brands"
"20680","0w4ojw4o","financial12",NA,"financial","12","brands"
"20681","9t5zoj2q","financial12",3,"financial","12","brands"
"20682","yfaeo1to","financial12",NA,"financial","12","brands"
"20683","p8e7vat8","financial12",3,"financial","12","brands"
"20684","m6l8ynog","financial12",NA,"financial","12","brands"
"20685","sp3z7jov","financial12",5,"financial","12","brands"
"20686","2qm0d32j","financial12",NA,"financial","12","brands"
"20687","p6kabpcv","financial12",5,"financial","12","brands"
"20688","q8nk50gy","financial12",NA,"financial","12","brands"
"20689","696w6ha8","financial12",5,"financial","12","brands"
"20690","w4bv9bmk","financial12",NA,"financial","12","brands"
"20691","wtbrvnca","financial12",5,"financial","12","brands"
"20692","acje7hag","financial12",NA,"financial","12","brands"
"20693","pj85w95c","financial12",6,"financial","12","brands"
"20694","dmnv9fjr","financial12",NA,"financial","12","brands"
"20695","gfs8j7lu","financial12",7,"financial","12","brands"
"20696","fzyb8kza","financial12",NA,"financial","12","brands"
"20697","18qwzl86","financial12",1,"financial","12","brands"
"20698","wdx8mupu","financial12",NA,"financial","12","brands"
"20699","gx4pzebq","financial12",4,"financial","12","brands"
"20700","25quzehx","financial12",NA,"financial","12","brands"
"20701","a8v3uhii","financial12",6,"financial","12","brands"
"20702","p1nr4tt8","financial12",NA,"financial","12","brands"
"20703","ih5pqp0z","financial12",6,"financial","12","brands"
"20704","xwxx0fn3","financial12",NA,"financial","12","brands"
"20705","ic4567h6","financial12",4,"financial","12","brands"
"20706","60vs07wz","financial12",NA,"financial","12","brands"
"20707","p5bppvqi","financial12",4,"financial","12","brands"
"20708","g9w7l4zn","financial12",NA,"financial","12","brands"
"20709","yahqo8w0","financial12",7,"financial","12","brands"
"20710","tzsxb714","financial12",4,"financial","12","brands"
"20711","rpq48z9e","financial12",NA,"financial","12","brands"
"20712","1v5mg1sr","financial12",7,"financial","12","brands"
"20713","opqmjbad","financial12",NA,"financial","12","brands"
"20714","wtkedqqa","financial12",4,"financial","12","brands"
"20715","770umb2c","financial12",NA,"financial","12","brands"
"20716","o1cmcxd1","financial12",5,"financial","12","brands"
"20717","ynhuka30","financial12",NA,"financial","12","brands"
"20718","m92qu76p","financial12",4,"financial","12","brands"
"20719","nfxr8nzu","financial12",NA,"financial","12","brands"
"20720","5v5t2bfz","financial12",3,"financial","12","brands"
"20721","qvechdho","financial12",NA,"financial","12","brands"
"20722","lq7uarth","financial12",4,"financial","12","brands"
"20723","vfte9rhd","financial12",NA,"financial","12","brands"
"20724","yz0o7s93","financial12",2,"financial","12","brands"
"20725","jx1hoqs5","financial13",2,"financial","13","brands"
"20726","6yf74bre","financial13",NA,"financial","13","brands"
"20727","ogdohkf8","financial13",2,"financial","13","brands"
"20728","9was9jwj","financial13",NA,"financial","13","brands"
"20729","g0v9p7we","financial13",5,"financial","13","brands"
"20730","27uhtyxu","financial13",NA,"financial","13","brands"
"20731","a89bdfnw","financial13",2,"financial","13","brands"
"20732","gcap2hq5","financial13",7,"financial","13","brands"
"20733","62sgf1q6","financial13",5,"financial","13","brands"
"20734","agnsjv3u","financial13",NA,"financial","13","brands"
"20735","z61pj3qh","financial13",NA,"financial","13","brands"
"20736","i9lsmrra","financial13",5,"financial","13","brands"
"20737","eh8427qe","financial13",NA,"financial","13","brands"
"20738","hf2jc55w","financial13",4,"financial","13","brands"
"20739","i6owifbh","financial13",NA,"financial","13","brands"
"20740","8039ho03","financial13",3,"financial","13","brands"
"20741","p8y66am4","financial13",NA,"financial","13","brands"
"20742","fpejknpw","financial13",5,"financial","13","brands"
"20743","crf9ios0","financial13",NA,"financial","13","brands"
"20744","lrkhjbvs","financial13",5,"financial","13","brands"
"20745","j80ligbl","financial13",NA,"financial","13","brands"
"20746","yho59dh1","financial13",5,"financial","13","brands"
"20747","n7ewy2cs","financial13",NA,"financial","13","brands"
"20748","r02olzq0","financial13",1,"financial","13","brands"
"20749","qq5poky6","financial13",NA,"financial","13","brands"
"20750","ufnwpmau","financial13",6,"financial","13","brands"
"20751","jr301tge","financial13",NA,"financial","13","brands"
"20752","6vr1fp3w","financial13",3,"financial","13","brands"
"20753","9i4oj2r2","financial13",NA,"financial","13","brands"
"20754","1bkh0km2","financial13",4,"financial","13","brands"
"20755","h663junz","financial13",7,"financial","13","brands"
"20756","gem9aoqj","financial13",NA,"financial","13","brands"
"20757","1zvtzuqk","financial13",4,"financial","13","brands"
"20758","evx0zc3a","financial13",NA,"financial","13","brands"
"20759","me2ii5mz","financial13",2,"financial","13","brands"
"20760","qva57gbb","financial13",NA,"financial","13","brands"
"20761","toaoocz2","financial13",3,"financial","13","brands"
"20762","nv1uy98b","financial13",1,"financial","13","brands"
"20763","9h4ceqz2","financial13",NA,"financial","13","brands"
"20764","n0wp5zd8","financial13",3,"financial","13","brands"
"20765","x8ux5i6y","financial13",NA,"financial","13","brands"
"20766","qoyax9r0","financial13",4,"financial","13","brands"
"20767","xm509tw1","financial13",NA,"financial","13","brands"
"20768","gqmkeow0","financial13",1,"financial","13","brands"
"20769","6muoe37h","financial13",NA,"financial","13","brands"
"20770","t2edihr0","financial13",7,"financial","13","brands"
"20771","yz2beulm","financial13",NA,"financial","13","brands"
"20772","fvemlgiw","financial13",6,"financial","13","brands"
"20773","nl6xjpo7","financial13",NA,"financial","13","brands"
"20774","fcsbtn6k","financial13",2,"financial","13","brands"
"20775","curnl29o","financial13",5,"financial","13","brands"
"20776","1tozm66a","financial13",NA,"financial","13","brands"
"20777","iv519w8r","financial13",6,"financial","13","brands"
"20778","acsdwiqr","financial13",NA,"financial","13","brands"
"20779","4js2miwp","financial13",3,"financial","13","brands"
"20780","jpfuvqgw","financial13",NA,"financial","13","brands"
